NaN 0.022288
NaN 0.022246
NaN 0.022204
NaN 0.022162
NaN 0.02212
NaN 0.022078
NaN 0.022037
NaN 0.021995
NaN 0.021953
NaN 0.021912
NaN 0.02187
NaN 0.021829
NaN 0.021788
NaN 0.021746
NaN 0.021705
NaN 0.021664
NaN 0.021623
NaN 0.021582
NaN 0.021541
NaN 0.0215
NaN 0.02146
NaN 0.021419
NaN 0.021378
NaN 0.021338
NaN 0.021297
NaN 0.021257
NaN 0.021216
NaN 0.021176
NaN 0.021136
NaN 0.021096
NaN 0.021056
NaN 0.021016
NaN 0.020977
NaN 0.020936
NaN 0.020896
NaN 0.020857
NaN 0.020817
NaN 0.020777
NaN 0.020738
NaN 0.020699
NaN 0.020659
NaN 0.02062
NaN 0.020581
NaN 0.020542
NaN 0.020502
NaN 0.020463
NaN 0.020425
NaN 0.020386
NaN 0.020347
NaN 0.020308
NaN 0.020269
NaN 0.020231
NaN 0.020192
NaN 0.020154
NaN 0.020115
NaN 0.020077
NaN 0.020039
NaN 0.020001
NaN 0.019963
NaN 0.019925
NaN 0.019887
NaN 0.019849
NaN 0.019811
NaN 0.019773
NaN 0.019735
NaN 0.019698
NaN 0.01966
NaN 0.019612
NaN 0.019574
NaN 0.019536
NaN 0.019498
NaN 0.01946
NaN 0.019422
NaN 0.019384
NaN 0.019347
NaN 0.019309
NaN 0.019271
NaN 0.019233
NaN 0.019196
NaN 0.019158
NaN 0.019121
NaN 0.019083
NaN 0.019046
NaN 0.019009
NaN 0.018971
NaN 0.018934
NaN 0.018897
NaN 0.01886
NaN 0.018823
NaN 0.018786
NaN 0.018749
NaN 0.018712
NaN 0.018675
NaN 0.018638
NaN 0.018601
NaN 0.018564
NaN 0.018527
NaN 0.018491
NaN 0.018454
NaN 0.018417
NaN 0.018381
NaN 0.018344
NaN 0.018308
NaN 0.018271
NaN 0.018235
NaN 0.018199
NaN 0.018162
NaN 0.018126
NaN 0.01809
NaN 0.018054
NaN 0.018018
NaN 0.017982
NaN 0.017945
NaN 0.017909
NaN 0.017874
NaN 0.017838
NaN 0.017802
NaN 0.017766
NaN 0.01773
NaN 0.017694
NaN 0.017659
NaN 0.017623
NaN 0.017588
NaN 0.017552
NaN 0.017517
NaN 0.017481
NaN 0.017446
NaN 0.01741
NaN 0.017375
NaN 0.01734
NaN 0.017304
NaN 0.017269
NaN 0.017234
NaN 0.017199
NaN 0.017164
NaN 0.017129
NaN 0.017094
NaN 0.017059
NaN 0.017024
NaN 0.016989
NaN 0.016954
NaN 0.016919
NaN 0.016885
NaN 0.01685
NaN 0.016815
NaN 0.016781
NaN 0.016746
NaN 0.016712
NaN 0.016677
NaN 0.016643
NaN 0.016608
NaN 0.016574
NaN 0.01654
NaN 0.016505
NaN 0.016471
NaN 0.016437
NaN 0.016403
NaN 0.016369
NaN 0.016335
NaN 0.0163
NaN 0.016266
NaN 0.016233
NaN 0.016199
NaN 0.016165
NaN 0.016131
NaN 0.016097
NaN 0.016063
NaN 0.01603
NaN 0.015996
NaN 0.015962
NaN 0.015929
NaN 0.015895
NaN 0.015862
NaN 0.015828
NaN 0.015795
NaN 0.015761
NaN 0.015728
NaN 0.015695
NaN 0.015662
NaN 0.015628
NaN 0.015595
NaN 0.015562
NaN 0.015529
NaN 0.015496
NaN 0.015463
NaN 0.01543
NaN 0.015397
NaN 0.015364
NaN 0.015331
NaN 0.015298
NaN 0.015265
NaN 0.015233
0.0011131 0.0152
0.0032596 0.015167
0.0054035 0.015135
0.0075448 0.015102
0.0096834 0.01507
0.01182 0.015037
0.013953 0.015005
0.016084 0.014972
0.018212 0.01494
0.020338 0.014907
0.022461 0.014875
0.024581 0.014843
0.026699 0.014811
0.028815 0.014778
0.030927 0.014746
0.033038 0.014714
0.035145 0.014682
0.03725 0.01465
0.039353 0.014618
0.041452 0.014586
0.04355 0.014554
0.045644 0.014522
0.047736 0.01449
0.049826 0.014459
0.051913 0.014427
0.053997 0.014395
0.056079 0.014363
0.058158 0.014332
0.060235 0.0143
0.062309 0.014269
0.06438 0.014237
0.066449 0.014206
0.068515 0.014174
0.070579 0.014143
0.07264 0.014111
0.074699 0.01408
0.076755 0.014049
0.078808 0.014017
0.080859 0.013986
0.082907 0.013955
0.084953 0.013924
0.086996 0.013893
0.089037 0.013862
0.091075 0.013831
0.09311 0.0138
0.095143 0.013769
0.097173 0.013738
0.099201 0.013707
0.10123 0.013676
0.10325 0.013646
0.10527 0.013615
0.10729 0.013584
0.1093 0.013553
0.11131 0.013523
0.11332 0.013492
0.11533 0.013462
0.11733 0.013431
0.11934 0.013401
0.12134 0.01337
0.12333 0.01334
0.12533 0.013309
0.12732 0.013279
0.12931 0.013249
0.13129 0.013219
0.13328 0.013188
0.13526 0.013158
0.13724 0.013128
0.13921 0.013098
0.14119 0.013068
0.14316 0.013038
0.14513 0.013008
0.14709 0.012978
0.14905 0.012948
0.15101 0.012919
0.15297 0.012889
0.15493 0.012859
0.15688 0.012829
0.15883 0.0128
0.16078 0.01277
0.16272 0.01274
0.16466 0.012711
0.1666 0.012681
0.16854 0.012652
0.17048 0.012622
0.17354 0.012576
0.17549 0.012546
0.17744 0.012516
0.17938 0.012487
0.18132 0.012457
0.18326 0.012428
0.1852 0.012398
0.18714 0.012369
0.18907 0.012339
0.191 0.01231
0.19293 0.012281
0.19486 0.012251
0.19678 0.012222
0.1987 0.012193
0.20062 0.012164
0.20254 0.012134
0.20445 0.012105
0.20636 0.012076
0.20827 0.012047
0.21018 0.012018
0.21208 0.011989
0.21399 0.01196
0.21589 0.011931
