0 1e+06
0.5 1.2792e+06
1 1.6236e+06
1.5 2.044e+06
2 2.5521e+06
2.5 3.1602e+06
3 3.8805e+06
3.5 4.7256e+06
4 5.7079e+06
4.5 6.8395e+06
5 8.1324e+06
5.5 9.5981e+06
6 1.1248e+07
6.5 1.3093e+07
7 1.5146e+07
7.5 1.7417e+07
8 1.9919e+07
8.5 2.2665e+07
9 2.5669e+07
9.5 2.8947e+07
10 3.2513e+07
10.5 3.6257e+07
11 3.9789e+07
11.5 4.2825e+07
12 4.5124e+07
12.5 4.6482e+07
13 4.6762e+07
13.5 4.591e+07
14 4.3969e+07
14.5 4.1111e+07
15 3.774e+07
15.5 3.4301e+07
16 3.1144e+07
16.5 2.8478e+07
17 2.6374e+07
17.5 2.482e+07
18 2.3761e+07
18.5 2.3131e+07
19 2.2869e+07
19.5 2.2925e+07
20 2.326e+07
20.5 2.3848e+07
21 2.4668e+07
21.5 2.5712e+07
22 2.6972e+07
22.5 2.8449e+07
23 3.0145e+07
23.5 3.2068e+07
24 3.4226e+07
24.5 3.663e+07
25 3.9295e+07
25.5 4.2235e+07
26 4.5469e+07
26.5 4.9015e+07
27 5.2893e+07
27.5 5.7125e+07
28 6.1735e+07
28.5 6.6747e+07
29 7.2186e+07
29.5 7.8078e+07
30 8.4451e+07
30.5 9.1332e+07
31 9.8748e+07
31.5 1.0673e+08
32 1.1529e+08
32.5 1.2448e+08
33 1.343e+08
33.5 1.4478e+08
34 1.5594e+08
34.5 1.678e+08
35 1.8037e+08
35.5 1.9365e+08
36 2.0766e+08
36.5 2.2238e+08
37 2.378e+08
37.5 2.5392e+08
38 2.7071e+08
38.5 2.8814e+08
39 3.0617e+08
39.5 3.2475e+08
40 3.4384e+08
