0 1e+06
0.5 1.2786e+06
1 1.6192e+06
1.5 2.0287e+06
2 2.5121e+06
2.5 3.0715e+06
3 3.7043e+06
3.5 4.4018e+06
4 5.1479e+06
4.5 5.9188e+06
5 6.6826e+06
5.5 7.4007e+06
6 8.0308e+06
6.5 8.5304e+06
7 8.8615e+06
7.5 8.9957e+06
8 8.9182e+06
8.5 8.6307e+06
9 8.1514e+06
9.5 7.5131e+06
10 6.7591e+06
10.5 5.9374e+06
11 5.0958e+06
11.5 4.2763e+06
12 3.5121e+06
12.5 2.826e+06
13 2.2304e+06
13.5 1.7287e+06
14 1.3175e+06
14.5 9.8861e+05
15 7.3127e+05
15.5 5.3389e+05
16 3.8518e+05
16.5 2.7491e+05
17 1.9431e+05
17.5 1.3615e+05
18 94656
18.5 65349
19 44836
19.5 30593
20 20772
20.5 14042
21 9456.9
21.5 6347.1
22 4247.3
22.5 2834.7
23 1887.5
23.5 1254.2
24 831.96
24.5 550.98
25 364.4
25.5 240.71
26 158.83
26.5 104.71
27 68.975
27.5 45.402
28 29.867
28.5 19.637
29 12.904
29.5 8.4766
30 5.5661
30.5 3.6538
31 2.3978
31.5 1.5731
32 1.0319
32.5 0.67673
33 0.44374
33.5 0.29093
34 0.19071
34.5 0.12501
35 0.081929
35.5 0.053692
36 0.035184
36.5 0.023055
37 0.015106
37.5 0.0098973
38 0.0064844
38.5 0.0042481
39 0.0027829
39.5 0.001823
40 0.0011944
40.5 0.00078232
41 0.00051243
41.5 0.00033575
42 0.00021982
42.5 0.00014409
43 9.4304e-05
43.5 6.1794e-05
44 4.0523e-05
44.5 2.6441e-05
45 1.7423e-05
45.5 1.1395e-05
46 7.3837e-06
46.5 4.9033e-06
47 3.2616e-06
47.5 2.0617e-06
48 1.3173e-06
48.5 9.25e-07
49 6.5721e-07
49.5 3.871e-07
50 2.0098e-07
50.5 1.232e-07
51 1.2797e-07
51.5 1.3938e-07
52 7.6733e-08
52.5 -1.2822e-09
53 -5.2413e-08
53.5 -5.7362e-08
54 -1.7533e-08
54.5 4.4978e-08
55 8.7375e-08
55.5 4.7096e-08
56 -8.006e-08
56.5 -2.148e-07
57 -2.9762e-07
57.5 -2.9556e-07
58 -2.0216e-07
58.5 -3.7493e-08
59 1.5187e-07
59.5 2.9282e-07
60 2.8575e-07
