4.1157e-39 3.9051e-38 3.6832e-37 3.4622e-36 3.2351e-35 3.0086e-34 2.7876e-33 2.5672e-32 2.3535e-31 2.1474e-30 1.95e-29 1.7623e-28 1.5857e-27 1.4187e-26 1.2638e-25 1.1204e-24 9.8845e-24 8.6782e-23 7.5818e-22 6.5915e-21 5.7022e-20 4.9086e-19 4.2042e-18 3.5826e-17 3.0373e-16 2.5616e-15 2.1489e-14 1.793e-13 1.4877e-12 1.2274e-11 1.0067e-10 8.2076e-10 6.6491e-09 5.3512e-08 4.2767e-07 3.3929e-06 2.6706e-05 0.00020841 0.0016114 0.01233 0.093259 0.69596 5.1124 36.844 259.24 1767.4 11529 70355 3.8471e+05 1.7423e+06 5.8727e+06 1.3928e+07 2.4697e+07 3.6462e+07 4.8449e+07 6.0455e+07 7.2438e+07 8.4392e+07 9.6315e+07 1.0821e+08 1.2007e+08 1.319e+08 1.437e+08 1.5547e+08 1.6721e+08 1.7892e+08 1.9059e+08 2.0224e+08 2.1386e+08 2.2545e+08 2.3701e+08 2.4854e+08 2.6004e+08 2.7151e+08 2.8295e+08 2.9436e+08 3.0574e+08 3.171e+08 3.2842e+08 3.3971e+08 3.5098e+08 3.6222e+08 3.7343e+08 3.846e+08 3.9576e+08 4.0688e+08 4.1797e+08 4.2904e+08 4.4007e+08 4.5108e+08 4.6206e+08 4.7302e+08 4.8394e+08 4.9484e+08 5.0571e+08 5.1655e+08 5.2736e+08 5.3814e+08 5.489e+08 5.5963e+08 5.7033e+08 5.8101e+08 5.9165e+08 6.0227e+08 6.1287e+08 6.2343e+08 6.3397e+08 6.4448e+08 6.5496e+08 6.6541e+08 6.7584e+08 6.8624e+08 6.9662e+08 7.0696e+08 7.1728e+08 7.2758e+08 7.3784e+08 7.4808e+08 7.5829e+08 7.6848e+08 7.7863e+08 7.8876e+08 7.9887e+08 8.0894e+08 8.1899e+08 8.2902e+08 8.3901e+08 8.4898e+08 8.5893e+08 8.6884e+08 8.7873e+08 8.886e+08 8.9843e+08 9.0824e+08 9.1802e+08 9.2778e+08 9.3751e+08 9.4721e+08 9.5689e+08 9.6654e+08 9.7616e+08
4.3565e-39 4.1308e-38 3.9051e-37 3.6632e-36 3.4222e-35 3.1868e-34 2.9486e-33 2.7213e-32 2.4896e-31 2.2717e-30 2.0629e-29 1.8651e-28 1.6766e-27 1.5007e-26 1.3368e-25 1.185e-24 1.0454e-23 9.1773e-23 8.0176e-22 6.9697e-21 6.0293e-20 5.1896e-19 4.4445e-18 3.7871e-17 3.2103e-16 2.7072e-15 2.2708e-14 1.8944e-13 1.5717e-12 1.2965e-11 1.0633e-10 8.667e-10 7.0201e-09 5.6487e-08 4.5136e-07 3.5801e-06 2.8172e-05 0.00021981 0.001699 0.012997 0.098273 0.73313 5.3835 38.783 272.76 1858.6 12118 73904 4.0384e+05 1.8276e+06 6.1555e+06 1.4591e+07 2.5865e+07 3.8179e+07 5.0723e+07 6.3285e+07 7.5819e+07 8.8319e+07 1.0078e+08 1.1321e+08 1.2561e+08 1.3796e+08 1.5029e+08 1.6257e+08 1.7483e+08 1.8704e+08 1.9923e+08 2.1137e+08 2.2349e+08 2.3557e+08 2.4761e+08 2.5962e+08 2.7159e+08 2.8354e+08 2.9544e+08 3.0732e+08 3.1916e+08 3.3096e+08 3.4273e+08 3.5447e+08 3.6618e+08 3.7785e+08 3.8949e+08 4.0109e+08 4.1267e+08 4.242e+08 4.3571e+08 4.4718e+08 4.5862e+08 4.7003e+08 4.8141e+08 4.9275e+08 5.0406e+08 5.1533e+08 5.2658e+08 5.3779e+08 5.4897e+08 5.6012e+08 5.7123e+08 5.8232e+08 5.9337e+08 6.0439e+08 6.1538e+08 6.2633e+08 6.3725e+08 6.4815e+08 6.5901e+08 6.6983e+08 6.8063e+08 6.914e+08 7.0213e+08 7.1283e+08 7.235e+08 7.3414e+08 7.4475e+08 7.5533e+08 7.6587e+08 7.7638e+08 7.8687e+08 7.9732e+08 8.0774e+08 8.1813e+08 8.2848e+08 8.3881e+08 8.4911e+08 8.5937e+08 8.696e+08 8.7981e+08 8.8998e+08 9.0012e+08 9.1023e+08 9.2031e+08 9.3035e+08 9.4037e+08 9.5036e+08 9.6031e+08 9.7023e+08 9.8013e+08 9.8999e+08 9.9982e+08 1.0096e+09
4.6349e-39 4.3745e-38 4.1357e-37 3.8976e-36 3.6262e-35 3.3779e-34 3.1238e-33 2.8774e-32 2.6379e-31 2.4088e-30 2.1857e-29 1.975e-28 1.7769e-27 1.5904e-26 1.4162e-25 1.2556e-24 1.1074e-23 9.7217e-23 8.4926e-22 7.3823e-21 6.3858e-20 5.4962e-19 4.7068e-18 4.0103e-17 3.3992e-16 2.8662e-15 2.404e-14 2.0053e-13 1.6635e-12 1.3721e-11 1.1251e-10 9.1697e-10 7.4262e-09 5.9744e-08 4.7731e-07 3.7851e-06 2.978e-05 0.0002323 0.0017951 0.013729 0.10377 0.77393 5.6812 40.912 287.61 1959 12765 77806 4.2488e+05 1.9213e+06 6.4665e+06 1.532e+07 2.7148e+07 4.0064e+07 5.3218e+07 6.6387e+07 7.9522e+07 9.2618e+07 1.0567e+08 1.1868e+08 1.3166e+08 1.4459e+08 1.5747e+08 1.7032e+08 1.8313e+08 1.9589e+08 2.0862e+08 2.213e+08 2.3395e+08 2.4655e+08 2.5911e+08 2.7164e+08 2.8412e+08 2.9656e+08 3.0897e+08 3.2133e+08 3.3366e+08 3.4594e+08 3.5819e+08 3.704e+08 3.8256e+08 3.9469e+08 4.0678e+08 4.1883e+08 4.3085e+08 4.4282e+08 4.5476e+08 4.6665e+08 4.7851e+08 4.9033e+08 5.0212e+08 5.1386e+08 5.2557e+08 5.3723e+08 5.4887e+08 5.6046e+08 5.7201e+08 5.8353e+08 5.9501e+08 6.0646e+08 6.1786e+08 6.2923e+08 6.4056e+08 6.5186e+08 6.6311e+08 6.7433e+08 6.8552e+08 6.9666e+08 7.0777e+08 7.1885e+08 7.2988e+08 7.4088e+08 7.5185e+08 7.6278e+08 7.7367e+08 7.8452e+08 7.9534e+08 8.0612e+08 8.1687e+08 8.2757e+08 8.3825e+08 8.4889e+08 8.5949e+08 8.7005e+08 8.8058e+08 8.9107e+08 9.0153e+08 9.1195e+08 9.2234e+08 9.3269e+08 9.43e+08 9.5328e+08 9.6353e+08 9.7374e+08 9.8391e+08 9.9404e+08 1.0041e+09 1.0142e+09 1.0242e+09 1.0342e+09 1.0442e+09
4.9118e-39 4.6625e-38 4.3883e-37 4.1323e-36 3.8474e-35 3.5819e-34 3.3148e-33 3.0532e-32 2.7991e-31 2.5541e-30 2.3193e-29 2.0969e-28 1.8851e-27 1.6873e-26 1.5029e-25 1.3322e-24 1.1752e-23 1.0316e-22 9.0118e-22 7.8337e-21 6.7757e-20 5.8316e-19 4.9938e-18 4.2546e-17 3.6061e-16 3.0404e-15 2.5499e-14 2.1269e-13 1.7642e-12 1.455e-11 1.193e-10 9.7215e-10 7.8721e-09 6.3323e-08 5.0581e-07 4.0105e-06 3.1547e-05 0.00024604 0.0019009 0.014534 0.10983 0.81888 6.0092 43.259 303.99 2069.6 13480 82115 4.4811e+05 2.0249e+06 6.81e+06 1.6124e+07 2.8563e+07 4.2142e+07 5.5967e+07 6.9801e+07 8.3596e+07 9.7343e+07 1.1104e+08 1.2469e+08 1.3829e+08 1.5184e+08 1.6534e+08 1.788e+08 1.922e+08 2.0556e+08 2.1887e+08 2.3213e+08 2.4535e+08 2.5851e+08 2.7163e+08 2.847e+08 2.9773e+08 3.1071e+08 3.2364e+08 3.3652e+08 3.4936e+08 3.6215e+08 3.749e+08 3.876e+08 4.0025e+08 4.1286e+08 4.2542e+08 4.3794e+08 4.5041e+08 4.6284e+08 4.7522e+08 4.8756e+08 4.9985e+08 5.1209e+08 5.243e+08 5.3645e+08 5.4857e+08 5.6064e+08 5.7266e+08 5.8464e+08 5.9658e+08 6.0847e+08 6.2032e+08 6.3213e+08 6.4389e+08 6.5561e+08 6.6728e+08 6.7892e+08 6.9051e+08 7.0205e+08 7.1356e+08 7.2502e+08 7.3644e+08 7.4781e+08 7.5915e+08 7.7044e+08 7.8169e+08 7.9289e+08 8.0406e+08 8.1518e+08 8.2626e+08 8.373e+08 8.4829e+08 8.5925e+08 8.7016e+08 8.8103e+08 8.9186e+08 9.0265e+08 9.134e+08 9.2411e+08 9.3477e+08 9.454e+08 9.5598e+08 9.6652e+08 9.7702e+08 9.8748e+08 9.979e+08 1.0083e+09 1.0186e+09 1.0289e+09 1.0392e+09 1.0494e+09 1.0596e+09 1.0697e+09 1.0798e+09
5.2163e-39 4.9425e-38 4.6604e-37 4.3894e-36 4.0885e-35 3.8066e-34 3.5233e-33 3.2456e-32 2.9758e-31 2.715e-30 2.4658e-29 2.2282e-28 2.0047e-27 1.7937e-26 1.5978e-25 1.4163e-24 1.2494e-23 1.0968e-22 9.5809e-22 8.3283e-21 7.2034e-20 6.1995e-19 5.3087e-18 4.5227e-17 3.8333e-16 3.2319e-15 2.7103e-14 2.2605e-13 1.8749e-12 1.5462e-11 1.2676e-10 1.0329e-09 8.3633e-09 6.7266e-08 5.3725e-07 4.2592e-06 3.3498e-05 0.0002612 0.0020177 0.015424 0.11653 0.86859 6.3721 45.857 322.14 2192.3 14272 86894 4.7389e+05 2.1398e+06 7.1914e+06 1.7017e+07 3.0132e+07 4.4444e+07 5.9008e+07 7.3576e+07 8.8095e+07 1.0256e+08 1.1696e+08 1.313e+08 1.4559e+08 1.5982e+08 1.7399e+08 1.881e+08 2.0215e+08 2.1615e+08 2.3009e+08 2.4397e+08 2.578e+08 2.7157e+08 2.8528e+08 2.9894e+08 3.1254e+08 3.2609e+08 3.3958e+08 3.5301e+08 3.6639e+08 3.7972e+08 3.9299e+08 4.0621e+08 4.1937e+08 4.3248e+08 4.4553e+08 4.5853e+08 4.7148e+08 4.8437e+08 4.9721e+08 5.1e+08 5.2274e+08 5.3542e+08 5.4805e+08 5.6063e+08 5.7316e+08 5.8563e+08 5.9806e+08 6.1043e+08 6.2275e+08 6.3502e+08 6.4724e+08 6.594e+08 6.7152e+08 6.8359e+08 6.956e+08 7.0757e+08 7.1948e+08 7.3135e+08 7.4317e+08 7.5493e+08 7.6665e+08 7.7832e+08 7.8994e+08 8.0151e+08 8.1303e+08 8.245e+08 8.3592e+08 8.473e+08 8.5863e+08 8.6991e+08 8.8114e+08 8.9232e+08 9.0345e+08 9.1454e+08 9.2558e+08 9.3657e+08 9.4752e+08 9.5842e+08 9.6927e+08 9.8007e+08 9.9083e+08 1.0015e+09 1.0122e+09 1.0228e+09 1.0334e+09 1.0439e+09 1.0544e+09 1.0648e+09 1.0752e+09 1.0856e+09 1.0959e+09 1.1061e+09 1.1163e+09
5.5495e-39 5.2598e-38 4.9607e-37 4.6716e-36 4.36e-35 4.0529e-34 3.7513e-33 3.456e-32 3.1687e-31 2.8916e-30 2.6259e-29 2.3742e-28 2.1345e-27 1.911e-26 1.7019e-25 1.5087e-24 1.3309e-23 1.1683e-22 1.0206e-21 8.872e-21 7.6737e-20 6.6044e-19 5.6554e-18 4.8181e-17 4.0835e-16 3.4428e-15 2.8871e-14 2.408e-13 1.9971e-12 1.6469e-11 1.3501e-10 1.1001e-09 8.9063e-09 7.1628e-08 5.7203e-07 4.5344e-06 3.5659e-05 0.00027801 0.0021472 0.016411 0.12397 0.9238 6.7755 48.746 342.33 2328.8 15155 92222 5.0266e+05 2.2682e+06 7.617e+06 1.8013e+07 3.1881e+07 4.7007e+07 6.2391e+07 7.777e+07 9.3089e+07 1.0834e+08 1.2352e+08 1.3862e+08 1.5366e+08 1.6862e+08 1.8352e+08 1.9834e+08 2.131e+08 2.2779e+08 2.4241e+08 2.5696e+08 2.7144e+08 2.8586e+08 3.002e+08 3.1448e+08 3.287e+08 3.4284e+08 3.5693e+08 3.7094e+08 3.8489e+08 3.9878e+08 4.126e+08 4.2635e+08 4.4004e+08 4.5367e+08 4.6724e+08 4.8074e+08 4.9417e+08 5.0755e+08 5.2086e+08 5.3411e+08 5.473e+08 5.6042e+08 5.7349e+08 5.8649e+08 5.9943e+08 6.1231e+08 6.2513e+08 6.379e+08 6.506e+08 6.6324e+08 6.7582e+08 6.8834e+08 7.0081e+08 7.1321e+08 7.2556e+08 7.3785e+08 7.5008e+08 7.6225e+08 7.7437e+08 7.8643e+08 7.9843e+08 8.1037e+08 8.2226e+08 8.3409e+08 8.4587e+08 8.5759e+08 8.6925e+08 8.8086e+08 8.9241e+08 9.0391e+08 9.1535e+08 9.2674e+08 9.3808e+08 9.4936e+08 9.6058e+08 9.7176e+08 9.8287e+08 9.9394e+08 1.005e+09 1.0159e+09 1.0268e+09 1.0377e+09 1.0485e+09 1.0592e+09 1.0699e+09 1.0806e+09 1.0912e+09 1.1017e+09 1.1122e+09 1.1226e+09 1.133e+09 1.1433e+09 1.1536e+09
5.9134e-39 5.6059e-38 5.2888e-37 4.9805e-36 4.6493e-35 4.323e-34 4.0092e-33 3.6878e-32 3.3809e-31 3.0871e-30 2.8019e-29 2.5335e-28 2.2786e-27 2.0391e-26 1.8165e-25 1.6103e-24 1.4206e-23 1.2472e-22 1.0895e-21 9.4715e-21 8.1928e-20 7.0512e-19 6.0382e-18 5.1443e-17 4.3601e-16 3.676e-15 3.0828e-14 2.5711e-13 2.1325e-12 1.7585e-11 1.4416e-10 1.1745e-09 9.509e-09 7.6471e-08 6.1068e-07 4.8404e-06 3.8062e-05 0.00029672 0.0022915 0.017512 0.13226 0.98542 7.226 51.975 364.9 2481.6 16143 98195 5.3493e+05 2.4122e+06 8.0952e+06 1.9131e+07 3.3843e+07 4.9877e+07 6.6175e+07 8.2455e+07 9.8659e+07 1.1478e+08 1.3081e+08 1.4675e+08 1.6261e+08 1.7838e+08 1.9407e+08 2.0967e+08 2.2519e+08 2.4062e+08 2.5597e+08 2.7124e+08 2.8642e+08 3.0153e+08 3.1655e+08 3.3149e+08 3.4635e+08 3.6114e+08 3.7584e+08 3.9046e+08 4.0501e+08 4.1948e+08 4.3387e+08 4.4818e+08 4.6242e+08 4.7658e+08 4.9067e+08 5.0468e+08 5.1862e+08 5.3248e+08 5.4627e+08 5.5998e+08 5.7363e+08 5.872e+08 6.0069e+08 6.1412e+08 6.2747e+08 6.4076e+08 6.5397e+08 6.6711e+08 6.8019e+08 6.9319e+08 7.0613e+08 7.1899e+08 7.3179e+08 7.4452e+08 7.5718e+08 7.6978e+08 7.8231e+08 7.9477e+08 8.0717e+08 8.195e+08 8.3176e+08 8.4396e+08 8.561e+08 8.6817e+08 8.8017e+08 8.9212e+08 9.04e+08 9.1581e+08 9.2757e+08 9.3926e+08 9.5089e+08 9.6245e+08 9.7396e+08 9.854e+08 9.9678e+08 1.0081e+09 1.0194e+09 1.0306e+09 1.0417e+09 1.0528e+09 1.0638e+09 1.0748e+09 1.0857e+09 1.0965e+09 1.1073e+09 1.1181e+09 1.1287e+09 1.1393e+09 1.1499e+09 1.1604e+09 1.1709e+09 1.1812e+09 1.1916e+09
6.3138e-39 5.9913e-38 5.6494e-37 5.3207e-36 4.9677e-35 4.6194e-34 4.2773e-33 3.9408e-32 3.6139e-31 3.2985e-30 2.9973e-29 2.708e-28 2.4368e-27 2.1808e-26 1.9428e-25 1.7228e-24 1.5197e-23 1.3343e-22 1.1657e-21 1.0135e-20 8.7669e-20 7.5459e-19 6.4623e-18 5.5059e-17 4.6668e-16 3.9349e-15 3.3e-14 2.7524e-13 2.2829e-12 1.8826e-11 1.5433e-10 1.2575e-09 1.018e-08 8.1872e-08 6.5379e-07 5.1821e-06 4.0747e-05 0.00031764 0.0024529 0.018744 0.14155 1.0545 7.7317 55.603 390.29 2653.7 17257 1.0493e+05 5.7138e+05 2.5751e+06 8.6358e+06 2.0395e+07 3.6057e+07 5.3113e+07 7.0434e+07 8.7719e+07 1.0491e+08 1.2199e+08 1.3896e+08 1.5583e+08 1.7259e+08 1.8924e+08 2.0579e+08 2.2223e+08 2.3857e+08 2.5481e+08 2.7095e+08 2.8699e+08 3.0292e+08 3.1876e+08 3.345e+08 3.5014e+08 3.6568e+08 3.8113e+08 3.9648e+08 4.1174e+08 4.2691e+08 4.4198e+08 4.5696e+08 4.7185e+08 4.8664e+08 5.0135e+08 5.1597e+08 5.305e+08 5.4494e+08 5.5929e+08 5.7355e+08 5.8773e+08 6.0183e+08 6.1584e+08 6.2976e+08 6.436e+08 6.5736e+08 6.7103e+08 6.8462e+08 6.9814e+08 7.1157e+08 7.2491e+08 7.3818e+08 7.5138e+08 7.6449e+08 7.7752e+08 7.9048e+08 8.0336e+08 8.1616e+08 8.2889e+08 8.4154e+08 8.5411e+08 8.6661e+08 8.7904e+08 8.9139e+08 9.0368e+08 9.1588e+08 9.2802e+08 9.4008e+08 9.5208e+08 9.64e+08 9.7585e+08 9.8763e+08 9.9935e+08 1.011e+09 1.0226e+09 1.0341e+09 1.0455e+09 1.0569e+09 1.0682e+09 1.0794e+09 1.0906e+09 1.1017e+09 1.1127e+09 1.1237e+09 1.1346e+09 1.1455e+09 1.1563e+09 1.167e+09 1.1776e+09 1.1882e+09 1.1988e+09 1.2092e+09 1.2197e+09 1.23e+09
6.7553e-39 6.4058e-38 6.0481e-37 5.6816e-36 5.3186e-35 4.9465e-34 4.5804e-33 4.221e-32 3.8717e-31 3.5343e-30 3.2117e-29 2.902e-28 2.6109e-27 2.3382e-26 2.0828e-25 1.8468e-24 1.6296e-23 1.4309e-22 1.2503e-21 1.0871e-20 9.4049e-20 8.0957e-19 6.9339e-18 5.9082e-17 5.0083e-16 4.2232e-15 3.5421e-14 2.9546e-13 2.4508e-12 2.0212e-11 1.6571e-10 1.3502e-09 1.0932e-08 8.792e-08 7.0212e-07 5.5654e-06 4.3762e-05 0.00034115 0.0026344 0.02013 0.15202 1.1325 8.3025 59.703 419.02 2848.5 18521 1.1259e+05 6.1284e+05 2.7607e+06 9.2521e+06 2.1835e+07 3.8575e+07 5.6785e+07 7.5258e+07 9.367e+07 1.1196e+08 1.3011e+08 1.4813e+08 1.6601e+08 1.8376e+08 2.0138e+08 2.1886e+08 2.3622e+08 2.5345e+08 2.7056e+08 2.8754e+08 3.0439e+08 3.2113e+08 3.3774e+08 3.5424e+08 3.7061e+08 3.8687e+08 4.0301e+08 4.1904e+08 4.3495e+08 4.5075e+08 4.6644e+08 4.8202e+08 4.9749e+08 5.1286e+08 5.2811e+08 5.4326e+08 5.583e+08 5.7324e+08 5.8808e+08 6.0282e+08 6.1745e+08 6.3198e+08 6.4642e+08 6.6075e+08 6.7499e+08 6.8913e+08 7.0318e+08 7.1713e+08 7.3098e+08 7.4475e+08 7.5842e+08 7.72e+08 7.8548e+08 7.9888e+08 8.1219e+08 8.2541e+08 8.3854e+08 8.5159e+08 8.6455e+08 8.7742e+08 8.9021e+08 9.0292e+08 9.1554e+08 9.2808e+08 9.4053e+08 9.5291e+08 9.652e+08 9.7741e+08 9.8955e+08 1.0016e+09 1.0136e+09 1.0255e+09 1.0373e+09 1.049e+09 1.0607e+09 1.0723e+09 1.0838e+09 1.0953e+09 1.1066e+09 1.1179e+09 1.1292e+09 1.1403e+09 1.1514e+09 1.1624e+09 1.1733e+09 1.1842e+09 1.195e+09 1.2058e+09 1.2164e+09 1.227e+09 1.2375e+09 1.248e+09 1.2584e+09 1.2687e+09
7.2431e-39 6.8693e-38 6.4859e-37 6.1026e-36 5.708e-35 5.3086e-34 4.916e-33 4.5326e-32 4.1565e-31 3.7969e-30 3.4476e-29 3.1173e-28 2.8051e-27 2.5118e-26 2.2383e-25 1.9849e-24 1.7518e-23 1.5384e-22 1.3444e-21 1.1691e-20 1.0115e-19 8.7089e-19 7.46e-18 6.3576e-17 5.39e-16 4.5456e-15 3.813e-14 3.181e-13 2.639e-12 2.1767e-11 1.7848e-10 1.4545e-09 1.1777e-08 9.4727e-08 7.5657e-07 5.9975e-06 4.7164e-05 0.0003677 0.0028396 0.0217 0.16388 1.2209 8.951 64.366 451.74 3070.8 19964 1.2135e+05 6.6038e+05 2.9737e+06 9.9605e+06 2.3488e+07 4.1463e+07 6.0988e+07 8.0764e+07 1.0045e+08 1.1997e+08 1.3931e+08 1.5849e+08 1.7749e+08 1.9633e+08 2.15e+08 2.3351e+08 2.5186e+08 2.7005e+08 2.8808e+08 3.0596e+08 3.2369e+08 3.4126e+08 3.5869e+08 3.7598e+08 3.9312e+08 4.1011e+08 4.2697e+08 4.4369e+08 4.6027e+08 4.7672e+08 4.9303e+08 5.0922e+08 5.2527e+08 5.4119e+08 5.5699e+08 5.7266e+08 5.8821e+08 6.0364e+08 6.1894e+08 6.3413e+08 6.492e+08 6.6415e+08 6.7899e+08 6.9371e+08 7.0832e+08 7.2282e+08 7.3721e+08 7.5148e+08 7.6566e+08 7.7972e+08 7.9368e+08 8.0753e+08 8.2128e+08 8.3493e+08 8.4848e+08 8.6193e+08 8.7528e+08 8.8853e+08 9.0168e+08 9.1474e+08 9.277e+08 9.4057e+08 9.5334e+08 9.6603e+08 9.7862e+08 9.9112e+08 1.0035e+09 1.0158e+09 1.0281e+09 1.0402e+09 1.0523e+09 1.0643e+09 1.0762e+09 1.088e+09 1.0997e+09 1.1113e+09 1.1229e+09 1.1344e+09 1.1458e+09 1.1571e+09 1.1683e+09 1.1795e+09 1.1906e+09 1.2016e+09 1.2125e+09 1.2234e+09 1.2341e+09 1.2448e+09 1.2555e+09 1.266e+09 1.2765e+09 1.2869e+09 1.2973e+09 1.3075e+09
